PA_CIDPRI,Goiás,Mato Grosso do Sul,Mato Grosso,Distrito Federal,Total Frequency
O801,0.0,2.0,0.0,0.0,2.0
A448,0.0,0.0,0.0,2.0,2.0
I052,1.0,1.0,0.0,0.0,2.0
X18,0.0,0.0,1.0,0.0,1.0
A154,0.0,0.0,0.0,1.0,1.0
V491,0.0,0.0,1.0,0.0,1.0
C008,0.0,0.0,1.0,0.0,1.0
T204,0.0,0.0,1.0,0.0,1.0
C836,0.0,0.0,1.0,0.0,1.0
F930,0.0,0.0,1.0,0.0,1.0
V170,0.0,0.0,1.0,0.0,1.0
M20,0.0,0.0,1.0,0.0,1.0
K141,0.0,0.0,1.0,0.0,1.0
T950,0.0,0.0,0.0,1.0,1.0
G634,0.0,0.0,1.0,0.0,1.0
M09,0.0,0.0,1.0,0.0,1.0
C173,0.0,0.0,0.0,1.0,1.0
C673,0.0,0.0,1.0,0.0,1.0
B30,0.0,0.0,1.0,0.0,1.0
T012,0.0,0.0,0.0,1.0,1.0
Q725,0.0,0.0,0.0,1.0,1.0
M351,0.0,0.0,0.0,1.0,1.0
L304,0.0,0.0,0.0,1.0,1.0
G529,0.0,0.0,1.0,0.0,1.0
J160,0.0,0.0,1.0,0.0,1.0
L442,0.0,0.0,0.0,1.0,1.0
O120,0.0,0.0,1.0,0.0,1.0
Q401,0.0,0.0,0.0,1.0,1.0
O985,0.0,0.0,1.0,0.0,1.0
I85,0.0,0.0,1.0,0.0,1.0
I515,0.0,0.0,0.0,1.0,1.0
D479,0.0,0.0,0.0,1.0,1.0
S136,0.0,0.0,1.0,0.0,1.0
J430,0.0,0.0,1.0,0.0,1.0
Z898,0.0,0.0,0.0,1.0,1.0
Q72,0.0,0.0,1.0,0.0,1.0
T783,0.0,0.0,1.0,0.0,1.0
Q675,0.0,0.0,0.0,1.0,1.0
C689,0.0,0.0,1.0,0.0,1.0
E728,0.0,0.0,0.0,1.0,1.0
D519,0.0,0.0,0.0,1.0,1.0
F133,0.0,0.0,1.0,0.0,1.0
D414,0.0,0.0,0.0,1.0,1.0
K741,0.0,0.0,1.0,0.0,1.0
R859,0.0,0.0,1.0,0.0,1.0
P72,0.0,0.0,1.0,0.0,1.0
B36,0.0,0.0,1.0,0.0,1.0
F48,0.0,0.0,1.0,0.0,1.0
D373,0.0,0.0,1.0,0.0,1.0
S73,0.0,0.0,1.0,0.0,1.0
T235,0.0,0.0,1.0,0.0,1.0
Y440,0.0,0.0,0.0,1.0,1.0
W608,0.0,0.0,1.0,0.0,1.0
Y624,0.0,0.0,1.0,0.0,1.0
A19,0.0,0.0,1.0,0.0,1.0
S97,0.0,0.0,1.0,0.0,1.0
G601,0.0,0.0,1.0,0.0,1.0
W546,0.0,0.0,1.0,0.0,1.0
A052,0.0,0.0,1.0,0.0,1.0
D159,0.0,0.0,1.0,0.0,1.0
A660,0.0,0.0,0.0,1.0,1.0
K717,0.0,0.0,1.0,0.0,1.0
N131,0.0,0.0,1.0,0.0,1.0
T226,0.0,0.0,1.0,0.0,1.0
X67,0.0,0.0,1.0,0.0,1.0
L04,0.0,0.0,1.0,0.0,1.0
F17,0.0,0.0,1.0,0.0,1.0
W14,0.0,0.0,1.0,0.0,1.0
D731,0.0,0.0,0.0,1.0,1.0
L605,0.0,0.0,1.0,0.0,1.0
V470,0.0,0.0,1.0,0.0,1.0
H671,0.0,0.0,1.0,0.0,1.0
F18,0.0,0.0,1.0,0.0,1.0
D399,0.0,0.0,1.0,0.0,1.0
H570,0.0,0.0,0.0,1.0,1.0
G210,0.0,0.0,1.0,0.0,1.0
Z873,0.0,0.0,1.0,0.0,1.0
N907,0.0,0.0,1.0,0.0,1.0
G508,0.0,0.0,1.0,0.0,1.0
E61,0.0,0.0,1.0,0.0,1.0
F527,0.0,0.0,1.0,0.0,1.0
M42,0.0,0.0,1.0,0.0,1.0
Q644,0.0,0.0,1.0,0.0,1.0
R402,0.0,0.0,1.0,0.0,1.0
Q274,0.0,0.0,1.0,0.0,1.0
R934,0.0,0.0,1.0,0.0,1.0
J869,0.0,0.0,1.0,0.0,1.0
S23,0.0,0.0,1.0,0.0,1.0
D72,0.0,0.0,1.0,0.0,1.0
Y59,0.0,0.0,1.0,0.0,1.0
Z92,0.0,0.0,1.0,0.0,1.0
B409,0.0,0.0,1.0,0.0,1.0
N03,0.0,0.0,1.0,0.0,1.0
G56,0.0,0.0,1.0,0.0,1.0
M997,0.0,0.0,1.0,0.0,1.0
O629,0.0,0.0,0.0,1.0,1.0
Y281,0.0,0.0,1.0,0.0,1.0
J16,0.0,0.0,1.0,0.0,1.0
H744,0.0,0.0,0.0,1.0,1.0
W86,0.0,0.0,0.0,1.0,1.0
G07,0.0,0.0,1.0,0.0,1.0
H042,0.0,0.0,0.0,1.0,1.0
Y90,0.0,0.0,1.0,0.0,1.0
M661,0.0,0.0,1.0,0.0,1.0
B41,0.0,0.0,1.0,0.0,1.0
D04,0.0,0.0,1.0,0.0,1.0
C728,0.0,0.0,0.0,1.0,1.0
M921,0.0,0.0,1.0,0.0,1.0
I455,0.0,0.0,1.0,0.0,1.0
T002,0.0,0.0,0.0,1.0,1.0
Z72,0.0,0.0,1.0,0.0,1.0
C04,0.0,0.0,1.0,0.0,1.0
C717,0.0,0.0,0.0,1.0,1.0
E30,0.0,0.0,1.0,0.0,1.0
F526,0.0,0.0,1.0,0.0,1.0
T958,0.0,0.0,0.0,1.0,1.0
D721,0.0,0.0,1.0,0.0,1.0
M913,0.0,0.0,1.0,0.0,1.0
T407,0.0,0.0,1.0,0.0,1.0
N942,0.0,0.0,1.0,0.0,1.0
M090,0.0,0.0,1.0,0.0,1.0
T51,0.0,0.0,1.0,0.0,1.0
K118,0.0,0.0,0.0,1.0,1.0
W200,0.0,0.0,1.0,0.0,1.0
J940,0.0,0.0,0.0,1.0,1.0
P011,0.0,0.0,1.0,0.0,1.0
G904,0.0,0.0,0.0,1.0,1.0
D289,0.0,0.0,0.0,1.0,1.0
C724,0.0,0.0,0.0,1.0,1.0
O21,0.0,0.0,1.0,0.0,1.0
C790,0.0,0.0,0.0,1.0,1.0
G708,0.0,0.0,1.0,0.0,1.0
O320,0.0,0.0,0.0,1.0,1.0
D01,0.0,0.0,1.0,0.0,1.0
Z290,0.0,0.0,0.0,1.0,1.0
V183,0.0,0.0,1.0,0.0,1.0
P243,0.0,0.0,1.0,0.0,1.0
T225,0.0,0.0,1.0,0.0,1.0
K315,0.0,0.0,0.0,1.0,1.0
Q859,0.0,0.0,0.0,1.0,1.0
Z82,0.0,0.0,1.0,0.0,1.0
D601,0.0,0.0,0.0,1.0,1.0
B487,0.0,0.0,1.0,0.0,1.0
Y198,0.0,0.0,1.0,0.0,1.0
B770,0.0,0.0,1.0,0.0,1.0
M718,0.0,0.0,1.0,0.0,1.0
Z520,0.0,0.0,1.0,0.0,1.0
A80,0.0,0.0,1.0,0.0,1.0
Z360,0.0,0.0,1.0,0.0,1.0
H730,0.0,0.0,1.0,0.0,1.0
N33,0.0,0.0,0.0,1.0,1.0
Z823,0.0,0.0,1.0,0.0,1.0
Y842,0.0,0.0,1.0,0.0,1.0
N736,0.0,0.0,1.0,0.0,1.0
K764,0.0,0.0,0.0,1.0,1.0
T828,0.0,0.0,0.0,1.0,1.0
G941,0.0,0.0,1.0,0.0,1.0
I289,0.0,0.0,1.0,0.0,1.0
J851,0.0,0.0,1.0,0.0,1.0
M30,0.0,0.0,1.0,0.0,1.0
M871,0.0,0.0,0.0,1.0,1.0
H72,0.0,0.0,1.0,0.0,1.0
L64,0.0,0.0,1.0,0.0,1.0
C384,0.0,0.0,1.0,0.0,1.0
Q437,0.0,0.0,0.0,1.0,1.0
F604,0.0,0.0,1.0,0.0,1.0
Q28,0.0,0.0,0.0,1.0,1.0
T028,0.0,0.0,1.0,0.0,1.0
W578,0.0,0.0,1.0,0.0,1.0
W867,0.0,0.0,1.0,0.0,1.0
D699,0.0,0.0,1.0,0.0,1.0
S023,0.0,0.0,1.0,0.0,1.0
J670,0.0,0.0,0.0,1.0,1.0
T216,0.0,0.0,1.0,0.0,1.0
Q52,0.0,0.0,0.0,1.0,1.0
T458,0.0,0.0,1.0,0.0,1.0
W136,0.0,0.0,1.0,0.0,1.0
R790,0.0,0.0,0.0,1.0,1.0
Q691,0.0,0.0,0.0,1.0,1.0
Z42,0.0,0.0,1.0,0.0,1.0
S567,0.0,0.0,0.0,1.0,1.0
S11,0.0,0.0,1.0,0.0,1.0
N901,0.0,0.0,0.0,1.0,1.0
R770,0.0,0.0,1.0,0.0,1.0
N34,0.0,0.0,1.0,0.0,1.0
M873,0.0,0.0,1.0,0.0,1.0
J35,0.0,0.0,1.0,0.0,1.0
E748,0.0,0.0,0.0,1.0,1.0
H34,0.0,0.0,1.0,0.0,1.0
F459,0.0,0.0,1.0,0.0,1.0
S56,0.0,0.0,1.0,0.0,1.0
S08,0.0,0.0,0.0,1.0,1.0
W139,0.0,0.0,1.0,0.0,1.0
L950,0.0,0.0,0.0,1.0,1.0
I688,0.0,0.0,1.0,0.0,1.0
E20,0.0,0.0,1.0,0.0,1.0
W80,0.0,0.0,1.0,0.0,1.0
E26,0.0,0.0,0.0,1.0,1.0
V264,0.0,0.0,1.0,0.0,1.0
C411,0.0,0.0,1.0,0.0,1.0
G031,0.0,0.0,1.0,0.0,1.0
H359,0.0,0.0,0.0,1.0,1.0
A08,0.0,0.0,1.0,0.0,1.0
A165,0.0,0.0,0.0,1.0,1.0
Z89,0.0,0.0,1.0,0.0,1.0
M13,0.0,0.0,1.0,0.0,1.0
L111,0.0,0.0,1.0,0.0,1.0
P149,0.0,0.0,1.0,0.0,1.0
M491,0.0,0.0,1.0,0.0,1.0
Q134,0.0,0.0,0.0,1.0,1.0
L254,0.0,0.0,0.0,1.0,1.0
D849,0.0,0.0,0.0,1.0,1.0
O036,0.0,0.0,0.0,1.0,1.0
A21,0.0,0.0,0.0,1.0,1.0
H55,0.0,0.0,0.0,1.0,1.0
J677,0.0,0.0,0.0,1.0,1.0
V121,0.0,0.0,0.0,1.0,1.0
D150,0.0,0.0,0.0,1.0,1.0
H318,0.0,0.0,0.0,1.0,1.0
Q27,0.0,0.0,0.0,1.0,1.0
P75,0.0,0.0,0.0,1.0,1.0
S12,0.0,0.0,0.0,1.0,1.0
A439,0.0,0.0,0.0,1.0,1.0
M313,0.0,0.0,0.0,1.0,1.0
H354,0.0,0.0,0.0,1.0,1.0
W640,0.0,0.0,0.0,1.0,1.0
K633,0.0,0.0,0.0,1.0,1.0
G213,0.0,0.0,0.0,1.0,1.0
Q81,0.0,0.0,0.0,1.0,1.0
N46,0.0,0.0,0.0,1.0,1.0
A178,0.0,0.0,0.0,1.0,1.0
Y284,0.0,0.0,0.0,1.0,1.0
K133,0.0,0.0,0.0,1.0,1.0
T858,0.0,0.0,0.0,1.0,1.0
Z978,0.0,0.0,0.0,1.0,1.0
O065,0.0,0.0,0.0,1.0,1.0
N004,0.0,0.0,0.0,1.0,1.0
Q858,0.0,0.0,0.0,1.0,1.0
K627,0.0,0.0,0.0,1.0,1.0
R749,0.0,0.0,0.0,1.0,1.0
H062,0.0,0.0,0.0,1.0,1.0
Z391,0.0,0.0,0.0,1.0,1.0
D316,0.0,0.0,0.0,1.0,1.0
G70,0.0,0.0,0.0,1.0,1.0
F118,0.0,0.0,0.0,1.0,1.0
Q333,0.0,0.0,0.0,1.0,1.0
Y070,0.0,0.0,0.0,1.0,1.0
P228,0.0,0.0,0.0,1.0,1.0
Q703,0.0,0.0,0.0,1.0,1.0
C152,0.0,0.0,0.0,1.0,1.0
C771,0.0,0.0,0.0,1.0,1.0
D14,0.0,0.0,0.0,1.0,1.0
D36,0.0,0.0,0.0,1.0,1.0
O431,0.0,0.0,0.0,1.0,1.0
V676,0.0,0.0,0.0,1.0,1.0
M33,0.0,0.0,0.0,1.0,1.0
M122,0.0,0.0,0.0,1.0,1.0
Z383,0.0,0.0,0.0,1.0,1.0
D805,0.0,0.0,0.0,1.0,1.0
J990,0.0,0.0,0.0,1.0,1.0
C784,0.0,0.0,0.0,1.0,1.0
Z96,0.0,0.0,0.0,1.0,1.0
E29,0.0,0.0,0.0,1.0,1.0
H044,0.0,0.0,0.0,1.0,1.0
Z118,0.0,0.0,0.0,1.0,1.0
Z621,0.0,0.0,0.0,1.0,1.0
Y66,0.0,0.0,0.0,1.0,1.0
Q611,0.0,0.0,0.0,1.0,1.0
M311,0.0,0.0,0.0,1.0,1.0
W644,0.0,0.0,0.0,1.0,1.0
F348,0.0,0.0,0.0,1.0,1.0
D232,0.0,0.0,0.0,1.0,1.0
R799,0.0,0.0,0.0,1.0,1.0
Q788,0.0,0.0,0.0,1.0,1.0
O054,0.0,0.0,0.0,1.0,1.0
K143,0.0,0.0,1.0,0.0,1.0
O35,0.0,0.0,1.0,0.0,1.0
I318,0.0,0.0,0.0,1.0,1.0
T436,0.0,0.0,0.0,1.0,1.0
G724,0.0,0.0,0.0,1.0,1.0
P351,0.0,0.0,0.0,1.0,1.0
D215,0.0,0.0,0.0,1.0,1.0
T349,0.0,0.0,0.0,1.0,1.0
F439,0.0,0.0,0.0,1.0,1.0
G733,0.0,0.0,0.0,1.0,1.0
Q524,0.0,0.0,0.0,1.0,1.0
L571,0.0,0.0,0.0,1.0,1.0
O468,0.0,0.0,0.0,1.0,1.0
E507,0.0,0.0,0.0,1.0,1.0
Q723,0.0,0.0,0.0,1.0,1.0
W508,0.0,0.0,0.0,1.0,1.0
D152,0.0,0.0,0.0,1.0,1.0
T938,0.0,0.0,0.0,1.0,1.0
N974,0.0,0.0,0.0,1.0,1.0
H349,0.0,0.0,0.0,1.0,1.0
L921,0.0,0.0,0.0,1.0,1.0
B580,0.0,0.0,0.0,1.0,1.0
Z80,0.0,0.0,0.0,1.0,1.0
K752,0.0,0.0,0.0,1.0,1.0
S840,0.0,0.0,0.0,1.0,1.0
I670,0.0,0.0,0.0,1.0,1.0
N134,0.0,0.0,0.0,1.0,1.0
Z637,0.0,0.0,0.0,1.0,1.0
Q354,0.0,0.0,0.0,1.0,1.0
N893,0.0,0.0,0.0,1.0,1.0
N164,0.0,0.0,0.0,1.0,1.0
G971,0.0,0.0,0.0,1.0,1.0
I971,0.0,0.0,0.0,1.0,1.0
H488,0.0,0.0,0.0,1.0,1.0
I677,0.0,0.0,0.0,1.0,1.0
Q892,0.0,0.0,0.0,1.0,1.0
O059,0.0,0.0,0.0,1.0,1.0
M674,0.0,0.0,0.0,1.0,1.0
H228,0.0,0.0,0.0,1.0,1.0
C778,0.0,0.0,0.0,1.0,1.0
I358,0.0,0.0,0.0,1.0,1.0
Q058,0.0,0.0,0.0,1.0,1.0
D848,0.0,0.0,0.0,1.0,1.0
X231,0.0,0.0,0.0,1.0,1.0
H70,0.0,0.0,0.0,1.0,1.0
K005,0.0,0.0,0.0,1.0,1.0
D168,0.0,0.0,0.0,1.0,1.0
T951,0.0,0.0,0.0,1.0,1.0
F127,0.0,0.0,0.0,1.0,1.0
Z723,0.0,0.0,0.0,1.0,1.0
Q970,0.0,0.0,0.0,1.0,1.0
D037,0.0,0.0,0.0,1.0,1.0
C09,0.0,0.0,0.0,1.0,1.0
N033,0.0,0.0,0.0,1.0,1.0
W104,0.0,0.0,0.0,1.0,1.0
F912,0.0,0.0,0.0,1.0,1.0
N258,0.0,0.0,0.0,1.0,1.0
D129,0.0,0.0,0.0,1.0,1.0
E611,0.0,0.0,0.0,1.0,1.0
D598,0.0,0.0,0.0,1.0,1.0
Q798,0.0,0.0,0.0,1.0,1.0
Q390,0.0,0.0,0.0,1.0,1.0
K863,0.0,0.0,0.0,1.0,1.0
P718,0.0,0.0,0.0,1.0,1.0
D015,0.0,0.0,0.0,1.0,1.0
E743,0.0,0.0,0.0,1.0,1.0
E729,0.0,0.0,0.0,1.0,1.0
C942,0.0,0.0,0.0,1.0,1.0
Q622,0.0,0.0,0.0,1.0,1.0
M463,0.0,0.0,0.0,1.0,1.0
D216,0.0,0.0,0.0,1.0,1.0
D67,0.0,0.0,0.0,1.0,1.0
C101,0.0,0.0,1.0,0.0,1.0
P704,0.0,0.0,0.0,1.0,1.0
M84,0.0,0.0,1.0,0.0,1.0
J85,0.0,0.0,0.0,1.0,1.0
B90,0.0,0.0,1.0,0.0,1.0
Z134,0.0,0.0,1.0,0.0,1.0
D447,0.0,0.0,0.0,1.0,1.0
N008,0.0,0.0,1.0,0.0,1.0
D020,0.0,0.0,0.0,1.0,1.0
Z033,0.0,0.0,0.0,1.0,1.0
T88,0.0,0.0,1.0,0.0,1.0
P139,0.0,0.0,1.0,0.0,1.0
B42,0.0,0.0,1.0,0.0,1.0
C779,0.0,0.0,0.0,1.0,1.0
Y055,0.0,0.0,0.0,1.0,1.0
E345,0.0,0.0,1.0,0.0,1.0
Z843,0.0,0.0,0.0,1.0,1.0
W458,0.0,0.0,1.0,0.0,1.0
J982,0.0,0.0,1.0,0.0,1.0
Q777,0.0,0.0,0.0,1.0,1.0
M189,0.0,0.0,0.0,1.0,1.0
V426,0.0,0.0,1.0,0.0,1.0
F121,0.0,0.0,0.0,1.0,1.0
G723,0.0,0.0,1.0,0.0,1.0
R748,0.0,0.0,0.0,1.0,1.0
M353,0.0,0.0,1.0,0.0,1.0
T24,0.0,0.0,1.0,0.0,1.0
Z458,0.0,0.0,1.0,0.0,1.0
C943,0.0,0.0,0.0,1.0,1.0
H220,0.0,0.0,0.0,1.0,1.0
V192,0.0,0.0,1.0,0.0,1.0
F66,0.0,0.0,1.0,0.0,1.0
F78,0.0,0.0,0.0,1.0,1.0
J41,0.0,0.0,1.0,0.0,1.0
A048,0.0,0.0,0.0,1.0,1.0
N15,0.0,0.0,1.0,0.0,1.0
P240,0.0,0.0,1.0,0.0,1.0
B67,0.0,0.0,1.0,0.0,1.0
K110,0.0,0.0,1.0,0.0,1.0
B488,0.0,0.0,0.0,1.0,1.0
Q716,0.0,0.0,1.0,0.0,1.0
W74,0.0,0.0,1.0,0.0,1.0
Q738,0.0,0.0,0.0,1.0,1.0
Q382,0.0,0.0,1.0,0.0,1.0
V61,0.0,0.0,0.0,1.0,1.0
X223,0.0,0.0,1.0,0.0,1.0
T598,0.0,0.0,1.0,0.0,1.0
W263,0.0,0.0,0.0,1.0,1.0
K380,0.0,0.0,0.0,1.0,1.0
M342,0.0,0.0,1.0,0.0,1.0
S229,0.0,0.0,1.0,0.0,1.0
E854,0.0,0.0,0.0,1.0,1.0
Q711,0.0,0.0,0.0,1.0,1.0
A679,0.0,0.0,1.0,0.0,1.0
Z132,0.0,0.0,1.0,0.0,1.0
G052,0.0,0.0,1.0,0.0,1.0
Z362,0.0,0.0,0.0,1.0,1.0
Q106,0.0,0.0,1.0,0.0,1.0
C693,0.0,0.0,1.0,0.0,1.0
A268,0.0,0.0,1.0,0.0,1.0
K039,0.0,0.0,0.0,1.0,1.0
D510,0.0,0.0,0.0,1.0,1.0
K108,0.0,0.0,1.0,0.0,1.0
S340,0.0,0.0,1.0,0.0,1.0
R780,0.0,0.0,1.0,0.0,1.0
E242,0.0,0.0,1.0,0.0,1.0
D11,0.0,0.0,0.0,1.0,1.0
V498,0.0,1.0,0.0,0.0,1.0
R848,0.0,0.0,1.0,0.0,1.0
B909,1.0,0.0,0.0,0.0,1.0
Q23,1.0,0.0,0.0,0.0,1.0
M66,1.0,0.0,0.0,0.0,1.0
Y539,1.0,0.0,0.0,0.0,1.0
G731,1.0,0.0,0.0,0.0,1.0
Y029,1.0,0.0,0.0,0.0,1.0
M352,1.0,0.0,0.0,0.0,1.0
T378,1.0,0.0,0.0,0.0,1.0
I426,1.0,0.0,0.0,0.0,1.0
H62,1.0,0.0,0.0,0.0,1.0
K930,1.0,0.0,0.0,0.0,1.0
L44,1.0,0.0,0.0,0.0,1.0
G538,1.0,0.0,0.0,0.0,1.0
I391,1.0,0.0,0.0,0.0,1.0
F161,1.0,0.0,0.0,0.0,1.0
M888,1.0,0.0,0.0,0.0,1.0
O842,1.0,0.0,0.0,0.0,1.0
Q833,1.0,0.0,0.0,0.0,1.0
K263,1.0,0.0,0.0,0.0,1.0
Q677,1.0,0.0,0.0,0.0,1.0
B169,1.0,0.0,0.0,0.0,1.0
T432,1.0,0.0,0.0,0.0,1.0
F640,1.0,0.0,0.0,0.0,1.0
T954,1.0,0.0,0.0,0.0,1.0
Q079,1.0,0.0,0.0,0.0,1.0
I98,1.0,0.0,0.0,0.0,1.0
Q520,1.0,0.0,0.0,0.0,1.0
Q288,1.0,0.0,0.0,0.0,1.0
F601,1.0,0.0,0.0,0.0,1.0
N82,1.0,0.0,0.0,0.0,1.0
J67,1.0,0.0,0.0,0.0,1.0
L660,1.0,0.0,0.0,0.0,1.0
Q383,1.0,0.0,0.0,0.0,1.0
A449,1.0,0.0,0.0,0.0,1.0
B159,1.0,0.0,0.0,0.0,1.0
C751,1.0,0.0,0.0,0.0,1.0
G239,1.0,0.0,0.0,0.0,1.0
P52,1.0,0.0,0.0,0.0,1.0
N828,1.0,0.0,0.0,0.0,1.0
F106,1.0,0.0,0.0,0.0,1.0
R798,1.0,0.0,0.0,0.0,1.0
D46,1.0,0.0,0.0,0.0,1.0
Z350,1.0,0.0,0.0,0.0,1.0
D010,1.0,0.0,0.0,0.0,1.0
T210,1.0,0.0,0.0,0.0,1.0
D750,1.0,0.0,0.0,0.0,1.0
V174,1.0,0.0,0.0,0.0,1.0
T876,1.0,0.0,0.0,0.0,1.0
A221,1.0,0.0,0.0,0.0,1.0
Y197,1.0,0.0,0.0,0.0,1.0
J853,1.0,0.0,0.0,0.0,1.0
D10,1.0,0.0,0.0,0.0,1.0
B650,1.0,0.0,0.0,0.0,1.0
F013,1.0,0.0,0.0,0.0,1.0
M18,1.0,0.0,0.0,0.0,1.0
D140,1.0,0.0,0.0,0.0,1.0
C153,1.0,0.0,0.0,0.0,1.0
E343,1.0,0.0,0.0,0.0,1.0
L123,1.0,0.0,0.0,0.0,1.0
O422,1.0,0.0,0.0,0.0,1.0
O714,1.0,0.0,0.0,0.0,1.0
W031,1.0,0.0,0.0,0.0,1.0
T003,1.0,0.0,0.0,0.0,1.0
A022,1.0,0.0,0.0,0.0,1.0
Q794,1.0,0.0,0.0,0.0,1.0
N732,1.0,0.0,0.0,0.0,1.0
B203,1.0,0.0,0.0,0.0,1.0
G527,1.0,0.0,0.0,0.0,1.0
F500,1.0,0.0,0.0,0.0,1.0
K277,1.0,0.0,0.0,0.0,1.0
R75,1.0,0.0,0.0,0.0,1.0
R85,1.0,0.0,0.0,0.0,1.0
A484,1.0,0.0,0.0,0.0,1.0
L253,1.0,0.0,0.0,0.0,1.0
J94,1.0,0.0,0.0,0.0,1.0
N701,1.0,0.0,0.0,0.0,1.0
M434,1.0,0.0,0.0,0.0,1.0
O927,1.0,0.0,0.0,0.0,1.0
W798,1.0,0.0,0.0,0.0,1.0
T68,1.0,0.0,0.0,0.0,1.0
S033,1.0,0.0,0.0,0.0,1.0
X260,1.0,0.0,0.0,0.0,1.0
G418,1.0,0.0,0.0,0.0,1.0
A044,1.0,0.0,0.0,0.0,1.0
E169,1.0,0.0,0.0,0.0,1.0
W098,1.0,0.0,0.0,0.0,1.0
F981,1.0,0.0,0.0,0.0,1.0
Q18,1.0,0.0,0.0,0.0,1.0
I083,1.0,0.0,0.0,0.0,1.0
A50,1.0,0.0,0.0,0.0,1.0
Z886,1.0,0.0,0.0,0.0,1.0
Q395,1.0,0.0,0.0,0.0,1.0
K060,1.0,0.0,0.0,0.0,1.0
C08,1.0,0.0,0.0,0.0,1.0
H531,1.0,0.0,0.0,0.0,1.0
O900,1.0,0.0,0.0,0.0,1.0
Y844,1.0,0.0,0.0,0.0,1.0
S231,1.0,0.0,0.0,0.0,1.0
I06,1.0,0.0,0.0,0.0,1.0
H025,1.0,0.0,0.0,0.0,1.0
H622,1.0,0.0,0.0,0.0,1.0
E129,1.0,0.0,0.0,0.0,1.0
F123,1.0,0.0,0.0,0.0,1.0
K77,1.0,0.0,0.0,0.0,1.0
G240,1.0,0.0,0.0,0.0,1.0
W448,1.0,0.0,0.0,0.0,1.0
O745,1.0,0.0,0.0,0.0,1.0
R443,1.0,0.0,0.0,0.0,1.0
Q551,1.0,0.0,0.0,0.0,1.0
M908,1.0,0.0,0.0,0.0,1.0
F165,1.0,0.0,0.0,0.0,1.0
L668,1.0,0.0,0.0,0.0,1.0
J661,1.0,0.0,0.0,0.0,1.0
J628,1.0,0.0,0.0,0.0,1.0
H043,1.0,0.0,0.0,0.0,1.0
Q840,1.0,0.0,0.0,0.0,1.0
R591,1.0,0.0,0.0,0.0,1.0
F602,1.0,0.0,0.0,0.0,1.0
T848,1.0,0.0,0.0,0.0,1.0
L579,1.0,0.0,0.0,0.0,1.0
Z741,1.0,0.0,0.0,0.0,1.0
F183,1.0,0.0,0.0,0.0,1.0
O70,1.0,0.0,0.0,0.0,1.0
T213,1.0,0.0,0.0,0.0,1.0
Z893,1.0,0.0,0.0,0.0,1.0
A061,1.0,0.0,0.0,0.0,1.0
F388,1.0,0.0,0.0,0.0,1.0
Z74,1.0,0.0,0.0,0.0,1.0
S740,1.0,0.0,0.0,0.0,1.0
Q393,1.0,0.0,0.0,0.0,1.0
R061,1.0,0.0,0.0,0.0,1.0
T21,1.0,0.0,0.0,0.0,1.0
D213,1.0,0.0,0.0,0.0,1.0
X842,1.0,0.0,0.0,0.0,1.0
S868,1.0,0.0,0.0,0.0,1.0
S463,1.0,0.0,0.0,0.0,1.0
B338,1.0,0.0,0.0,0.0,1.0
T399,1.0,0.0,0.0,0.0,1.0
Q674,1.0,0.0,0.0,0.0,1.0
X700,1.0,0.0,0.0,0.0,1.0
O995,1.0,0.0,0.0,0.0,1.0
T758,1.0,0.0,0.0,0.0,1.0
Q40,1.0,0.0,0.0,0.0,1.0
Q51,1.0,0.0,0.0,0.0,1.0
C463,1.0,0.0,0.0,0.0,1.0
I864,1.0,0.0,0.0,0.0,1.0
E319,1.0,0.0,0.0,0.0,1.0
L564,1.0,0.0,0.0,0.0,1.0
D301,1.0,0.0,0.0,0.0,1.0
D429,1.0,0.0,0.0,0.0,1.0
D119,1.0,0.0,0.0,0.0,1.0
M816,1.0,0.0,0.0,0.0,1.0
Z314,1.0,0.0,0.0,0.0,1.0
N910,1.0,0.0,0.0,0.0,1.0
M401,1.0,0.0,0.0,0.0,1.0
G90,1.0,0.0,0.0,0.0,1.0
B882,1.0,0.0,0.0,0.0,1.0
D319,1.0,0.0,0.0,0.0,1.0
H026,1.0,0.0,0.0,0.0,1.0
C881,1.0,0.0,0.0,0.0,1.0
P963,1.0,0.0,0.0,0.0,1.0
G63,1.0,0.0,0.0,0.0,1.0
S055,1.0,0.0,0.0,0.0,1.0
P540,1.0,0.0,0.0,0.0,1.0
K613,1.0,0.0,0.0,0.0,1.0
L233,1.0,0.0,0.0,0.0,1.0
X729,1.0,0.0,0.0,0.0,1.0
G991,1.0,0.0,0.0,0.0,1.0
L108,1.0,0.0,0.0,0.0,1.0
F638,1.0,0.0,0.0,0.0,1.0
H83,1.0,0.0,0.0,0.0,1.0
S86,1.0,0.0,0.0,0.0,1.0
M88,1.0,0.0,0.0,0.0,1.0
I079,1.0,0.0,0.0,0.0,1.0
Q751,1.0,0.0,0.0,0.0,1.0
I600,1.0,0.0,0.0,0.0,1.0
Q969,1.0,0.0,0.0,0.0,1.0
S564,1.0,0.0,0.0,0.0,1.0
P01,1.0,0.0,0.0,0.0,1.0
Z881,1.0,0.0,0.0,0.0,1.0
T178,1.0,0.0,0.0,0.0,1.0
O081,1.0,0.0,0.0,0.0,1.0
W99,1.0,0.0,0.0,0.0,1.0
A043,1.0,0.0,0.0,0.0,1.0
L816,1.0,0.0,0.0,0.0,1.0
V410,1.0,0.0,0.0,0.0,1.0
